Failure Name,NGA_Link,Station Name,Stage,Debug Snapshot,Group Name,Failure_Id,SightingId,AxonSV Record Viewer,Signatures
10cd5a20,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/10cd5a20-92f0-4944-9838-89fdba194bf5,ba05wvaw0241,PostTest,7ccedf7f-599a-4b99-b1dd-ce2e9079943f,CI_GNR_D_DF,10cd5a20-92f0-4944-9838-89fdba194bf5,NA,https://axonsv.app.intel.com/apps/record-viewer/7ccedf7f-599a-4b99-b1dd-ce2e9079943f,"['HW', 'HW.ERR', 'HW.CORR', 'HW.CFG.ERR']"
b9e4a8a3,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/b9e4a8a3-17fa-45c8-a6a7-24149c18dc0d,ba05wvaw0241,RebootStation,282e5916-9a20-4807-9e50-6751b9ddb789,CI_GNR_D_DF,b9e4a8a3-17fa-45c8-a6a7-24149c18dc0d,NA,https://axonsv.app.intel.com/apps/record-viewer/282e5916-9a20-4807-9e50-6751b9ddb789,"['HW', 'HW.ERR', 'HW.CORR', 'HW.CFG.ERR']"
1b7cf78e,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/1b7cf78e-f955-49d2-aa23-70693d53e64a,ba05wvaw0208,PreBoot,,DefaultFlowBasicTest,1b7cf78e-f955-49d2-aa23-70693d53e64a,NA,,[]
94898876,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/94898876-dbf0-4bb5-b6c4-65047945f922,ba05wvaw0279,RebootStation,e7e726ee-c37f-424d-9d8b-8b32dcf7e5c5,DefaultFlowBasicTest,94898876-dbf0-4bb5-b6c4-65047945f922,NA,https://axonsv.app.intel.com/apps/record-viewer/e7e726ee-c37f-424d-9d8b-8b32dcf7e5c5,"['HW', 'HW.ERR', 'HW.CORR', 'HW.CFG.ERR']"
6f56ed3c,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/6f56ed3c-b59c-4dbd-9abd-38ffd8393d07,ba05wvaw0289,RebootStation,d71fc0dd-d343-49f7-9244-c55789bc6758,DefaultFlowBasicTest,6f56ed3c-b59c-4dbd-9abd-38ffd8393d07,NA,https://axonsv.app.intel.com/apps/record-viewer/d71fc0dd-d343-49f7-9244-c55789bc6758,"['HW', 'HW.ERR', 'HW.CORR', 'HW.CFG.ERR']"
460d39df,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/460d39df-9111-46a7-a538-758965412ba4,ba05wvaw0292,PostTest,4e246e83-2008-422c-9165-0694dbb781fa,SVOS_CR_GNRD,460d39df-9111-46a7-a538-758965412ba4,NA,https://axonsv.app.intel.com/apps/record-viewer/4e246e83-2008-422c-9165-0694dbb781fa,"['HW.CORR', 'HW.ERR', 'HW.CFG.ERR', 'HW']"
c71c6c6f,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/c71c6c6f-56b7-4f29-828c-3c3ffd52e7bd,ba05wvaw0278,PreBoot,,CI_GNR_D_DF,c71c6c6f-56b7-4f29-828c-3c3ffd52e7bd,NA,,[]
b10b1eb3,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/b10b1eb3-2ade-4a11-b042-73db59c125c0,ba05wvaw0249,RebootStation,675f81b1-d2e4-483f-957c-ccc7745171d8,PCIe,b10b1eb3-2ade-4a11-b042-73db59c125c0,NA,https://axonsv.app.intel.com/apps/record-viewer/675f81b1-d2e4-483f-957c-ccc7745171d8,"['HW.ERR', 'HW.CORR', 'HW', 'HW.CFG.ERR']"
8e4273bb,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/8e4273bb-a291-41e5-9286-effd53b58bd8,ba05wvaw0292,PreBoot,c01c4bbb-a5db-497c-8425-bc8ad45ad843,SVOS_CR_GNRD,8e4273bb-a291-41e5-9286-effd53b58bd8,NA,https://axonsv.app.intel.com/apps/record-viewer/c01c4bbb-a5db-497c-8425-bc8ad45ad843,"['HW', 'HW.ERR', 'HW.CORR', 'HW.CFG.ERR']"
39d5fb57,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/39d5fb57-f98d-450d-954e-c27d0303c708,ba05wvaw0275,PreTest,,Memory,39d5fb57-f98d-450d-954e-c27d0303c708,NA,,[]
ab9661cf,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/ab9661cf-5f0d-469b-a4fb-065f5915d9a2,ba05wvaw0287,PreBoot,,DefaultFlowBasicTest,ab9661cf-5f0d-469b-a4fb-065f5915d9a2,NA,,[]
e2d50a53,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/e2d50a53-30e7-417b-8fa2-528b1e97acdb,ba05wvaw0241,PreBoot,,CI_GNR_D_DF,e2d50a53-30e7-417b-8fa2-528b1e97acdb,NA,,[]
e6e08d31,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/e6e08d31-182e-4fc2-aaed-efb18d33f896,ba05wvaw0244,RebootStation,,DefaultFlowBasicTest,e6e08d31-182e-4fc2-aaed-efb18d33f896,NA,,[]
dcf51806,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/dcf51806-8e50-46d4-9f22-4c77d974eb1c,ba05wvaw0236,RebootStation,,DefaultFlowBasicTest,dcf51806-8e50-46d4-9f22-4c77d974eb1c,NA,,[]
c7810852,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/c7810852-c6f2-4a48-97d6-d1a6bbee1426,ba05wvaw0239,RebootStation,,DefaultFlowBasicTest,c7810852-c6f2-4a48-97d6-d1a6bbee1426,NA,,[]
8ed31422,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/8ed31422-689c-428a-9767-db83927eeef6,ba05wvaw0222,PostTest,9fc69663-6aeb-49e6-86ea-5ab1f32aa7ee,RAS,8ed31422-689c-428a-9767-db83927eeef6,NA,https://axonsv.app.intel.com/apps/record-viewer/9fc69663-6aeb-49e6-86ea-5ab1f32aa7ee,"['HW.ERR', 'HW.CORR', 'HW', 'HW.CFG.ERR']"
cb8509ef,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/cb8509ef-c01d-43dc-bed8-e3d6d0d90a6a,ba05wvaw0239,PreTest,,DefaultFlowBasicTest,cb8509ef-c01d-43dc-bed8-e3d6d0d90a6a,NA,,[]
4262f683,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/4262f683-36e9-4775-935d-5524a3431ebe,ba05wvaw0249,PreTest,,PCIe,4262f683-36e9-4775-935d-5524a3431ebe,NA,,[]
52dbe175,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/52dbe175-1cc2-419a-ad35-d8f06a0345aa,ba05wvaw0236,Test,36724258-625c-4875-9e62-606eb11b76ca,DefaultFlowBasicTest,52dbe175-1cc2-419a-ad35-d8f06a0345aa,NA,https://axonsv.app.intel.com/apps/record-viewer/36724258-625c-4875-9e62-606eb11b76ca,"['HW.ERR', 'HW.CORR', 'HW', 'HW.CFG.ERR']"
06bc5cc2,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/06bc5cc2-cdb0-4296-a30c-716d2171985c,ba05wvaw0239,PreBoot,,DefaultFlowBasicTest,06bc5cc2-cdb0-4296-a30c-716d2171985c,NA,,[]
06860641,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/06860641-44a1-4b02-b451-4b48140996be,ba05wvaw0253,RebootStation,,DefaultFlowBasicTest,06860641-44a1-4b02-b451-4b48140996be,NA,,[]
2c7c85a8,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/2c7c85a8-e775-4575-98ac-000b96c824d1,ba05wvaw0236,RebootStation,17d002b7-529a-4e48-8212-0e19a39e4eef,DefaultFlowBasicTest,2c7c85a8-e775-4575-98ac-000b96c824d1,NA,https://axonsv.app.intel.com/apps/record-viewer/17d002b7-529a-4e48-8212-0e19a39e4eef,"['HW.ERR', 'HW.CORR', 'HW', 'HW.CFG.ERR']"
da5c6184,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/da5c6184-6705-42c2-a291-1430197f0c79,ba05wvaw0244,PostTest,f77608dd-30b6-46a8-b2f1-0a4291feae80,DefaultFlowBasicTest,da5c6184-6705-42c2-a291-1430197f0c79,NA,https://axonsv.app.intel.com/apps/record-viewer/f77608dd-30b6-46a8-b2f1-0a4291feae80,"['HW', 'HW.CORR', 'HW.ERR', 'HW.CFG.ERR']"
13ec2c7d,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/13ec2c7d-b081-452e-a395-6a15e66f6425,ba05wvaw0249,PreTest,,PCIe,13ec2c7d-b081-452e-a395-6a15e66f6425,NA,,[]
ca5723ac,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/ca5723ac-f010-4cda-a14f-e51e3d2addce,ba05wvaw0249,PreTest,,Concurrency,ca5723ac-f010-4cda-a14f-e51e3d2addce,NA,,[]
2f3af1d4,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/2f3af1d4-e6ea-4490-a7e4-b755ef17a1c6,ba05wvaw0270,RebootStation,,DefaultFlowBasicTest,2f3af1d4-e6ea-4490-a7e4-b755ef17a1c6,NA,,[]
55077822,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/55077822-d263-4db3-aea7-3de95f61b6c2,ba05wvaw0222,PostTest,45682d69-4286-8d8e-3033-4e5502ee4460,RAS,55077822-d263-4db3-aea7-3de95f61b6c2,NA,https://axonsv.app.intel.com/apps/record-viewer/45682d69-4286-8d8e-3033-4e5502ee4460,"['HW', 'HW.MCE', 'HW.CORR', 'HW.MCE.IIO', 'HW.CFG.ERR', 'HW.ERR']"
38bce78d,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/38bce78d-bcce-4063-a619-3dffebefb198,ba05wvaw0279,RebootStation,a5f84630-b2c2-489c-9190-2ac539a32537,DefaultFlowBasicTest,38bce78d-bcce-4063-a619-3dffebefb198,NA,https://axonsv.app.intel.com/apps/record-viewer/a5f84630-b2c2-489c-9190-2ac539a32537,"['HW', 'HW.CORR', 'HW.ERR', 'HW.CFG.ERR']"
8fdb24c9,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/8fdb24c9-b4a4-478f-b2e8-3529e6578069,ba05wvaw0289,RebootStation,9b10b621-f40c-49da-b89e-2e4509c14c03,DefaultFlowBasicTest,8fdb24c9-b4a4-478f-b2e8-3529e6578069,NA,https://axonsv.app.intel.com/apps/record-viewer/9b10b621-f40c-49da-b89e-2e4509c14c03,"['HW.ERR', 'HW.CORR', 'HW', 'HW.CFG.ERR']"
63f0dacd,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/63f0dacd-51fb-4cf0-8710-7846158d829e,ba05wvaw0278,RebootStation,,SVOS_CR_GNRD,63f0dacd-51fb-4cf0-8710-7846158d829e,NA,,[]
1728dbea,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/1728dbea-cae9-49c0-80ec-9b2622f7f98a,ba05wvaw0236,Test,029ad77d-9858-4620-b600-21253413b44b,DefaultFlowBasicTest,1728dbea-cae9-49c0-80ec-9b2622f7f98a,NA,https://axonsv.app.intel.com/apps/record-viewer/029ad77d-9858-4620-b600-21253413b44b,"['HW.ERR', 'HW.CORR', 'HW.CFG.ERR', 'HW']"
edff4d16,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/edff4d16-c79b-4f97-99ec-5aa9a119a461,ba05wvaw0287,PreBoot,,DefaultFlowBasicTest,edff4d16-c79b-4f97-99ec-5aa9a119a461,NA,,[]
4819ff8a,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/4819ff8a-4821-43a0-9f57-6abe30041d8b,ba05wvaw0244,RebootStation,b87bd0a4-f8fb-4155-b0f6-af8dd7e7d15a,DefaultFlowBasicTest,4819ff8a-4821-43a0-9f57-6abe30041d8b,NA,https://axonsv.app.intel.com/apps/record-viewer/b87bd0a4-f8fb-4155-b0f6-af8dd7e7d15a,"['HW.ERR', 'HW.CORR', 'HW.CFG.ERR', 'HW']"
02253b12,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/02253b12-dfb0-49e9-971c-59e0ecec94bc,ba05wvaw0208,PreBoot,,DefaultFlowBasicTest,02253b12-dfb0-49e9-971c-59e0ecec94bc,NA,,[]
b60fb3b7,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/b60fb3b7-1a98-45cb-b6d9-9d5b889c38ff,ba05wvaw0249,PreTest,,PCIe,b60fb3b7-1a98-45cb-b6d9-9d5b889c38ff,NA,,[]
d005057c,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/d005057c-a002-4e0f-b6eb-c143fbce8c48,ba05wvaw0259,PostTest,aab0b3d1-671e-42a0-a994-ec9a556f7fbb,DefaultFlowBasicTest,d005057c-a002-4e0f-b6eb-c143fbce8c48,NA,https://axonsv.app.intel.com/apps/record-viewer/aab0b3d1-671e-42a0-a994-ec9a556f7fbb,"['HW', 'HW.CORR', 'HW.CFG.ERR', 'HW.ERR']"
901429c4,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/901429c4-c447-4bb0-ae76-849f3255a790,ba05wvaw0236,RebootStation,0a6901f8-33fa-4368-8062-ac394bbaea9d,DefaultFlowBasicTest,901429c4-c447-4bb0-ae76-849f3255a790,NA,https://axonsv.app.intel.com/apps/record-viewer/0a6901f8-33fa-4368-8062-ac394bbaea9d,"['HW.ERR', 'HW.MCE', 'HW', 'HW.CFG.ERR', 'HW.CORR']"
d4dee155,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/d4dee155-6d90-4798-9a2f-a024bb9e971d,ba05wvaw0275,Test,ec7888cd-63a8-4b74-aecc-897d0df9188f,CI_GNR_D_DF,d4dee155-6d90-4798-9a2f-a024bb9e971d,NA,https://axonsv.app.intel.com/apps/record-viewer/ec7888cd-63a8-4b74-aecc-897d0df9188f,"['HW.ERR', 'HW.CORR', 'HW.CFG.ERR', 'HW']"
5574ea3e,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/5574ea3e-f3e8-4c7d-9c81-31c2a4e14a7f,ba05wvaw0212,PreBoot,,CI_GNR_D_DF,5574ea3e-f3e8-4c7d-9c81-31c2a4e14a7f,NA,,[]
2fb98bfb,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/2fb98bfb-9e26-4d9a-ac9a-7c4b59f92d4a,ba05wvaw0287,PreBoot,,DefaultFlowBasicTest,2fb98bfb-9e26-4d9a-ac9a-7c4b59f92d4a,NA,,[]
a686ec59,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/a686ec59-9086-4f6a-bbbf-19518144758d,ba05wvaw0259,RebootStation,9961be11-03b7-4114-89c6-da4b0605b39a,DefaultFlowBasicTest,a686ec59-9086-4f6a-bbbf-19518144758d,NA,https://axonsv.app.intel.com/apps/record-viewer/9961be11-03b7-4114-89c6-da4b0605b39a,"['HW.ERR', 'HW.CORR', 'HW', 'HW.CFG.ERR']"
f139cac9,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/f139cac9-4a8e-45f1-8833-ae64ca9e0897,ba05wvaw0236,PostTest,587f7c9a-160b-42f5-aef9-a3a25c813bcd,DefaultFlowBasicTest,f139cac9-4a8e-45f1-8833-ae64ca9e0897,NA,https://axonsv.app.intel.com/apps/record-viewer/587f7c9a-160b-42f5-aef9-a3a25c813bcd,"['HW', 'HW.CORR', 'HW.ERR', 'HW.CFG.ERR']"
5878ea1b,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/5878ea1b-ddd8-4c85-ab27-72582af8d0e7,ba05wvaw0222,Test,eb3bf808-ef76-4485-8232-e3856780512d,RAS,5878ea1b-ddd8-4c85-ab27-72582af8d0e7,NA,https://axonsv.app.intel.com/apps/record-viewer/eb3bf808-ef76-4485-8232-e3856780512d,"['HW.ERR', 'HW.CORR', 'HW', 'HW.CFG.ERR']"
8b710b10,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/8b710b10-25c0-4bb5-bde8-1e33cec3f1e0,ba05wvaw0236,RebootStation,a148779f-4938-449c-a5f7-bb05b2140639,DefaultFlowBasicTest,8b710b10-25c0-4bb5-bde8-1e33cec3f1e0,NA,https://axonsv.app.intel.com/apps/record-viewer/a148779f-4938-449c-a5f7-bb05b2140639,"['HW', 'HW.CORR', 'HW.CFG.ERR', 'HW.ERR']"
a524b6bf,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/a524b6bf-b8b9-46ce-9cbe-8d2e247a68d1,ba05wvaw0244,PostTest,db41f243-7925-8999-3750-aee66919f54a,DefaultFlowBasicTest,a524b6bf-b8b9-46ce-9cbe-8d2e247a68d1,NA,https://axonsv.app.intel.com/apps/record-viewer/db41f243-7925-8999-3750-aee66919f54a,"['HW.MCE', 'HW.ERR', 'HW.CORR', 'HW.CFG.ERR', 'HW']"
d8956302,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/d8956302-858d-48f8-b79f-b15fddaada5b,ba05wvaw0275,PostTest,603072a2-2a2e-4137-bd77-69c445833028,CI_GNR_D_DF,d8956302-858d-48f8-b79f-b15fddaada5b,NA,https://axonsv.app.intel.com/apps/record-viewer/603072a2-2a2e-4137-bd77-69c445833028,"['HW.CORR', 'HW.ERR', 'HW', 'HW.CFG.ERR']"
735150ec,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/735150ec-9987-4bcb-a6de-55ba2b515d5e,ba05wvaw0208,PreBoot,,DefaultFlowBasicTest,735150ec-9987-4bcb-a6de-55ba2b515d5e,NA,,[]
78e96ca5,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/78e96ca5-4f28-4152-9f49-38b8aad6e544,ba05wvaw0279,RebootStation,bc3c2ac4-2caf-49f1-9ea3-9899027207ee,DefaultFlowBasicTest,78e96ca5-4f28-4152-9f49-38b8aad6e544,NA,https://axonsv.app.intel.com/apps/record-viewer/bc3c2ac4-2caf-49f1-9ea3-9899027207ee,"['HW', 'HW.CORR', 'HW.ERR', 'HW.CFG.ERR']"
966b2441,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/966b2441-5c78-4845-b481-c473fcdd96be,ba05wvaw0289,RebootStation,7823c487-417e-4264-abc8-14c02686803a,DefaultFlowBasicTest,966b2441-5c78-4845-b481-c473fcdd96be,NA,https://axonsv.app.intel.com/apps/record-viewer/7823c487-417e-4264-abc8-14c02686803a,"['HW.CORR', 'HW.ERR', 'HW', 'HW.CFG.ERR']"
a88aba4e,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/a88aba4e-be33-481c-ab42-f41feccf3c0f,ba05wvaw0222,Test,bb7d0aeb-b422-5bc2-e43f-062a140c4f4e,RAS,a88aba4e-be33-481c-ab42-f41feccf3c0f,NA,https://axonsv.app.intel.com/apps/record-viewer/bb7d0aeb-b422-5bc2-e43f-062a140c4f4e,"['HW.MCE', 'HW.ERR', 'HW.CORR', 'HW.CFG.ERR', 'HW.MCE.IIO', 'HW']"
470a6304,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/470a6304-94e0-4de1-aed7-2b86c8071f58,ba05wvaw0244,PostTest,2a9b9810-a367-4e89-84e0-494fde47092b,DefaultFlowBasicTest,470a6304-94e0-4de1-aed7-2b86c8071f58,NA,https://axonsv.app.intel.com/apps/record-viewer/2a9b9810-a367-4e89-84e0-494fde47092b,"['HW.ERR', 'HW.CORR', 'HW', 'HW.CFG.ERR']"
084cb02f,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/084cb02f-c55d-4b26-9022-92f14461cc07,ba05wvaw0244,RebootStation,743bf6d5-b1b4-4329-a428-fd59f01c6eec,DefaultFlowBasicTest,084cb02f-c55d-4b26-9022-92f14461cc07,NA,https://axonsv.app.intel.com/apps/record-viewer/743bf6d5-b1b4-4329-a428-fd59f01c6eec,"['HW', 'HW.CFG.ERR', 'HW.CORR', 'HW.ERR']"
7ee1e25a,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/7ee1e25a-10b5-4913-beeb-b38e2f75a73d,ba05wvaw0275,PostTest,e08c719a-0579-4a73-8d97-f8b77bd10349,CI_GNR_D_DF,7ee1e25a-10b5-4913-beeb-b38e2f75a73d,NA,https://axonsv.app.intel.com/apps/record-viewer/e08c719a-0579-4a73-8d97-f8b77bd10349,"['HW', 'HW.CFG.ERR', 'HW.CORR', 'HW.ERR']"
82629e69,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/82629e69-fbda-4c9b-878e-f99af1d39e16,ba05wvaw0287,PreBoot,,DefaultFlowBasicTest,82629e69-fbda-4c9b-878e-f99af1d39e16,NA,,[]
7430ae03,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/7430ae03-6b6c-4051-9190-38b17c307b2e,ba05wvaw0222,Test,5f77f324-fbce-fcf1-04d8-36355e85ca6d,RAS,7430ae03-6b6c-4051-9190-38b17c307b2e,NA,https://axonsv.app.intel.com/apps/record-viewer/5f77f324-fbce-fcf1-04d8-36355e85ca6d,"['HW.MCE', 'HW.CORR', 'HW.CFG.ERR', 'HW.ERR', 'HW.MCE.IIO', 'HW']"
4a5307f3,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/4a5307f3-395e-4f1f-b8f2-bd7ae3e7353c,ba05wvaw0236,PostTest,f565c4d5-0983-4c16-91c0-7665226f4700,DefaultFlowBasicTest,4a5307f3-395e-4f1f-b8f2-bd7ae3e7353c,NA,https://axonsv.app.intel.com/apps/record-viewer/f565c4d5-0983-4c16-91c0-7665226f4700,"['HW.CFG.ERR', 'HW.ERR', 'HW', 'HW.CORR']"
358118bf,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/358118bf-6cda-4706-ac6f-71e55d816228,ba05wvaw0259,PostTest,9d008881-d40d-40c4-8361-e69656484875,DefaultFlowBasicTest,358118bf-6cda-4706-ac6f-71e55d816228,NA,https://axonsv.app.intel.com/apps/record-viewer/9d008881-d40d-40c4-8361-e69656484875,"['HW.CFG.ERR', 'HW', 'HW.ERR', 'HW.CORR']"
5222a27b,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/5222a27b-9e48-4b22-9725-ce22bbc01db8,ba05wvaw0236,RebootStation,10b969e3-c649-405f-bac4-0df70ddba981,DefaultFlowBasicTest,5222a27b-9e48-4b22-9725-ce22bbc01db8,NA,https://axonsv.app.intel.com/apps/record-viewer/10b969e3-c649-405f-bac4-0df70ddba981,"['HW', 'HW.CFG.ERR', 'HW.CORR', 'HW.ERR']"
57161810,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/57161810-03a7-4678-9b06-91458cdcc6e3,ba05wvaw0259,RebootStation,796fe137-b96a-4b2a-8b6f-fb0f00ec9459,DefaultFlowBasicTest,57161810-03a7-4678-9b06-91458cdcc6e3,NA,https://axonsv.app.intel.com/apps/record-viewer/796fe137-b96a-4b2a-8b6f-fb0f00ec9459,"['HW.CFG.ERR', 'HW.CORR', 'HW.ERR', 'HW']"
ec795e42,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/ec795e42-147b-4df0-832b-7ab1777bd7ba,ba05wvaw0275,PostTest,5d6bfa29-7043-02da-643e-fc01fba483ed,CI_GNR_D_DF,ec795e42-147b-4df0-832b-7ab1777bd7ba,NA,https://axonsv.app.intel.com/apps/record-viewer/5d6bfa29-7043-02da-643e-fc01fba483ed,"['HW.CFG.ERR', 'HW.MCE.IIO', 'HW.MCE', 'HW', 'HW.ERR', 'HW.CORR']"
166afbe8,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/166afbe8-a9f9-462f-8da7-7c80b9d8f9f8,ba05wvaw0222,Test,c54f9863-2720-0226-c808-ef8c063fabea,RAS,166afbe8-a9f9-462f-8da7-7c80b9d8f9f8,NA,https://axonsv.app.intel.com/apps/record-viewer/c54f9863-2720-0226-c808-ef8c063fabea,"['HW.CFG.ERR', 'HW.MCE.IIO', 'HW.CORR', 'HW.MCE', 'HW.ERR', 'HW']"
00fb97e0,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/00fb97e0-c2e8-48b9-9eef-60a1f47e61a7,ba05wvaw0249,RebootStation,ab3f0a4b-d250-457c-b84b-73df75d37461,CI_GNR_D_DF,00fb97e0-c2e8-48b9-9eef-60a1f47e61a7,NA,https://axonsv.app.intel.com/apps/record-viewer/ab3f0a4b-d250-457c-b84b-73df75d37461,"['HW.CORR', 'HW', 'HW.ERR', 'HW.CFG.ERR']"
5e04e627,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/5e04e627-ae04-42dc-9f42-569acd5046a1,ba05wvaw0279,RebootStation,225dbde9-16ef-492b-a1d5-c6b369a12357,DefaultFlowBasicTest,5e04e627-ae04-42dc-9f42-569acd5046a1,NA,https://axonsv.app.intel.com/apps/record-viewer/225dbde9-16ef-492b-a1d5-c6b369a12357,"['HW', 'HW.CFG.ERR', 'HW.CORR', 'HW.ERR']"
0a5eb3a4,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/0a5eb3a4-f1cd-4bac-b99f-e9afa0a90a89,ba05wvaw0289,RebootStation,0bf7735a-41b8-484f-a972-2ecb49a1fdd9,DefaultFlowBasicTest,0a5eb3a4-f1cd-4bac-b99f-e9afa0a90a89,NA,https://axonsv.app.intel.com/apps/record-viewer/0bf7735a-41b8-484f-a972-2ecb49a1fdd9,"['HW.CFG.ERR', 'HW', 'HW.ERR', 'HW.CORR']"
4a0254f5,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/4a0254f5-1fca-4e96-b6c8-27ea384182ae,ba05wvaw0208,PreBoot,,DefaultFlowBasicTest,4a0254f5-1fca-4e96-b6c8-27ea384182ae,NA,,[]
1f709d24,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/1f709d24-0ce9-43b1-98e9-948c9104eff0,ba05wvaw0276,RebootStation,,CI_GNR_D_DF,1f709d24-0ce9-43b1-98e9-948c9104eff0,NA,,[]
c68245b8,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/c68245b8-6ace-4000-8f0b-edd80929857f,ba05wvaw0275,PostTest,a6f0d684-903d-4163-b125-7b4f5f5c18c2,CI_GNR_D_DF,c68245b8-6ace-4000-8f0b-edd80929857f,NA,https://axonsv.app.intel.com/apps/record-viewer/a6f0d684-903d-4163-b125-7b4f5f5c18c2,"['HW.CFG.ERR', 'HW', 'HW.ERR', 'HW.CORR']"
0d9586c2,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/0d9586c2-f7a8-4294-9683-ec1944c95a42,ba05wvaw0275,PostTest,a24f064b-19d1-4a42-bdc9-c5b257e374a2,CI_GNR_D_DF,0d9586c2-f7a8-4294-9683-ec1944c95a42,NA,https://axonsv.app.intel.com/apps/record-viewer/a24f064b-19d1-4a42-bdc9-c5b257e374a2,"['HW', 'HW.CFG.ERR', 'HW.CORR', 'HW.ERR']"
b97e5a7e,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/b97e5a7e-552f-48e2-b970-802b458b3d94,ba05wvaw0222,Test,bda055d5-87b6-40c7-a575-8bc420d52ccc,RAS,b97e5a7e-552f-48e2-b970-802b458b3d94,NA,https://axonsv.app.intel.com/apps/record-viewer/bda055d5-87b6-40c7-a575-8bc420d52ccc,"['HW', 'HW.CFG.ERR', 'HW.ERR', 'HW.CORR']"
