Failure Name,Errors,agglomerativeClustering_SpectralEmbedding_BERT8,hsdes_link,axon_link,Group Name
8d5874e0,"['MergeBank6-PunitsignaledanMCAtoUbox;Checkmc_statusofMCABANKID:6andMCABANK_INDEX:0x9']['PUNITERROR(mcacod:0x402desc:PcodeError)(mscod:0x1a00desc:MCA_DISP_RUN_BUSY_TIMEOUT)']['corerrsts_oob.advisory_non_fatal_error_status','msm_global_status_ctrl_reg.global_viral:GlobalViralCrashlogTriggeralongwithIERRassertionfromPUNIT','msm_global_status_ctrl_reg.ierr:oobmsmsawthatCPUhasloggedanierr','corerrsts_msm.advisory_non_fatal_error_status','corerrsts_oob.advisory_non_fatal_error_status','msm_global_status_ctrl_reg.global_viral:GlobalViralCrashlogTriggeralongwithIERRassertionfromPUNIT','msm_global_status_ctrl_reg.ierr:oobmsmsawthatCPUhasloggedanierr']",6,,,MMX
d3e75edc,"['corerrsts_oob.advisory_non_fatal_error_status','corerrsts_msm.advisory_non_fatal_error_status','corerrsts_oob.advisory_non_fatal_error_status','msm_global_status_ctrl_reg.pcode_err:PCI_ERRloggedandoccurredgoingtoPUNIT','msm_global_status_ctrl_reg.peci_err:PCI_ERRloggedandsent(maybe)forPECI','msm_global_status_ctrl_reg.msm_pmsb_err:ErroronPMSB(PCI_ERRloggedforPMSB)']",1,,,MMX
cee7fc77,"['LLCERROR(mcacod:0x111adesc:CacheErrors(Filtered):RD.G.L2)(mscod:0x7desc:LLCCORRECTABLE_DATA_ERROR)','LLCERROR(mcacod:0x111adesc:CacheErrors(Filtered):RD.G.L2)(mscod:0x7desc:LLCCORRECTABLE_DATA_ERROR)','LLCERROR(mcacod:0x111adesc:CacheErrors(Filtered):RD.G.L2)(mscod:0x7desc:LLCCORRECTABLE_DATA_ERROR)','LLCERROR(mcacod:0x111adesc:CacheErrors(Filtered):RD.G.L2)(mscod:0x7desc:LLCCORRECTABLE_DATA_ERROR)','LLCERROR(mcacod:0x111adesc:CacheErrors(Filtered):RD.G.L2)(mscod:0x7desc:LLCCORRECTABLE_DATA_ERROR)','LLCERROR(mcacod:0x111adesc:CacheErrors(Filtered):RD.G.L2)(mscod:0x7desc:LLCCORRECTABLE_DATA_ERROR)','LLCERROR(mcacod:0x111adesc:CacheErrors(Filtered):RD.G.L2)(mscod:0x7desc:LLCCORRECTABLE_DATA_ERROR)','LLCERROR(mcacod:0x111adesc:CacheErrors(Filtered):RD.G.L2)(mscod:0x7desc:LLCCORRECTABLE_DATA_ERROR)','LLCERROR(mcacod:0x111adesc:CacheErrors(Filtered):RD.G.L2)(mscod:0x7desc:LLCCORRECTABLE_DATA_ERROR)','LLCERROR(mcacod:0x111adesc:CacheErrors(Filtered):RD.G.L2)(mscod:0x7desc:LLCCORRECTABLE_DATA_ERROR)','LLCERROR(mcacod:0x111adesc:CacheErrors(Filtered):RD.G.L2)(mscod:0x7desc:LLCCORRECTABLE_DATA_ERROR)','LLCERROR(mcacod:0x111adesc:CacheErrors(Filtered):RD.G.L2)(mscod:0x7desc:LLCCORRECTABLE_DATA_ERROR)','LLCERROR(mcacod:0x111adesc:CacheErrors(Filtered):RD.G.L2)(mscod:0x7desc:LLCCORRECTABLE_DATA_ERROR)','LLCERROR(mcacod:0x111adesc:CacheErrors(Filtered):RD.G.L2)(mscod:0x7desc:LLCCORRECTABLE_DATA_ERROR)','LLCERROR(mcacod:0x111adesc:CacheErrors(Filtered):RD.G.L2)(mscod:0x7desc:LLCCORRECTABLE_DATA_ERROR)','LLCERROR(mcacod:0x111adesc:CacheErrors(Filtered):RD.G.L2)(mscod:0x7desc:LLCCORRECTABLE_DATA_ERROR)','LLCERROR(mcacod:0x111adesc:CacheErrors(Filtered):RD.G.L2)(mscod:0x7desc:LLCCORRECTABLE_DATA_ERROR)','LLCERROR(mcacod:0x111adesc:CacheErrors(Filtered):RD.G.L2)(mscod:0x7desc:LLCCORRECTABLE_DATA_ERROR)','LLCERROR(mcacod:0x111adesc:CacheErrors(Filtered):RD.G.L2)(mscod:0x7desc:LLCCORRECTABLE_DATA_ERROR)','LLCERROR(mcacod:0x111adesc:CacheErrors(Filtered):RD.G.L2)(mscod:0x7desc:LLCCORRECTABLE_DATA_ERROR)','LLCERROR(mcacod:0x111adesc:CacheErrors(Filtered):RD.G.L2)(mscod:0x7desc:LLCCORRECTABLE_DATA_ERROR)','LLCERROR(mcacod:0x111adesc:CacheErrors(Filtered):RD.G.L2)(mscod:0x7desc:LLCCORRECTABLE_DATA_ERROR)','LLCERROR(mcacod:0x111adesc:CacheErrors(Filtered):RD.G.L2)(mscod:0x7desc:LLCCORRECTABLE_DATA_ERROR)','LLCERROR(mcacod:0x111adesc:CacheErrors(Filtered):RD.G.L2)(mscod:0x7desc:LLCCORRECTABLE_DATA_ERROR)','LLCERROR(mcacod:0x111adesc:CacheErrors(Filtered):RD.G.L2)(mscod:0x7desc:LLCCORRECTABLE_DATA_ERROR)','LLCERROR(mcacod:0x111adesc:CacheErrors(Filtered):RD.G.L2)(mscod:0x7desc:LLCCORRECTABLE_DATA_ERROR)','LLCERROR(mcacod:0x111adesc:CacheErrors(Filtered):RD.G.L2)(mscod:0x7desc:LLCCORRECTABLE_DATA_ERROR)','LLCERROR(mcacod:0x111adesc:CacheErrors(Filtered):RD.G.L2)(mscod:0x7desc:LLCCORRECTABLE_DATA_ERROR)','LLCERROR(mcacod:0x111adesc:CacheErrors(Filtered):RD.G.L2)(mscod:0x7desc:LLCCORRECTABLE_DATA_ERROR)','LLCERROR(mcacod:0x111adesc:CacheErrors(Filtered):RD.G.L2)(mscod:0x7desc:LLCCORRECTABLE_DATA_ERROR)','LLCERROR(mcacod:0x111adesc:CacheErrors(Filtered):RD.G.L2)(mscod:0x7desc:LLCCORRECTABLE_DATA_ERROR)','LLCERROR(mcacod:0x111adesc:CacheErrors(Filtered):RD.G.L2)(mscod:0x7desc:LLCCORRECTABLE_DATA_ERROR)','LLCERROR(mcacod:0x111adesc:CacheErrors(Filtered):RD.G.L2)(mscod:0x7desc:LLCCORRECTABLE_DATA_ERROR)','LLCERROR(mcacod:0x111adesc:CacheErrors(Filtered):RD.G.L2)(mscod:0x7desc:LLCCORRECTABLE_DATA_ERROR)','LLCERROR(mcacod:0x111adesc:CacheErrors(Filtered):RD.G.L2)(mscod:0x7desc:LLCCORRECTABLE_DATA_ERROR)','LLCERROR(mcacod:0x111adesc:CacheErrors(Filtered):RD.G.L2)(mscod:0x7desc:LLCCORRECTABLE_DATA_ERROR)','MSEERROR(mcacod:0x444desc:Correctederrorinoneofthekeyarrays)(mscod:0xadesc:KEYRDCORECC)','MSEERROR(mcacod:0x444desc:Correctederrorinoneofthekeyarrays)(mscod:0xadesc:KEYRDCORECC)','MSEERROR(mcacod:0x444desc:Correctederrorinoneofthekeyarrays)(mscod:0xadesc:KEYRDCORECC)','MSEERROR(mcacod:0x444desc:Correctederrorinoneofthekeyarrays)(mscod:0xadesc:KEYRDCORECC)']['uncersts_msm.received_an_unsupported_request:OOBMSMrecievedanunsupportedrequest','corerrsts_msm.advisory_non_fatal_error_status','uncersts_oob.received_an_unsupported_request','corerrsts_oob.advisory_non_fatal_error_status','msm_global_status_ctrl_reg.pcode_err:PCI_ERRloggedandoccurredgoingtoPUNIT','msm_global_status_ctrl_reg.peci_err:PCI_ERRloggedandsent(maybe)forPECI','msm_global_status_ctrl_reg.msm_pmsb_err:ErroronPMSB(PCI_ERRloggedforPMSB)']",1,,,MMX
70f1de06,"['corerrsts_msm.advisory_non_fatal_error_status','corerrsts_oob.advisory_non_fatal_error_status']",0,,,MMX
4f357cda,"['LLCERROR(mcacod:0x111adesc:CacheErrors(Filtered):RD.G.L2)(mscod:0x7desc:LLCCORRECTABLE_DATA_ERROR)','LLCERROR(mcacod:0x111adesc:CacheErrors(Filtered):RD.G.L2)(mscod:0x7desc:LLCCORRECTABLE_DATA_ERROR)','LLCERROR(mcacod:0x111adesc:CacheErrors(Filtered):RD.G.L2)(mscod:0x7desc:LLCCORRECTABLE_DATA_ERROR)','LLCERROR(mcacod:0x111adesc:CacheErrors(Filtered):RD.G.L2)(mscod:0x7desc:LLCCORRECTABLE_DATA_ERROR)','LLCERROR(mcacod:0x111adesc:CacheErrors(Filtered):RD.G.L2)(mscod:0x7desc:LLCCORRECTABLE_DATA_ERROR)','LLCERROR(mcacod:0x111adesc:CacheErrors(Filtered):RD.G.L2)(mscod:0x7desc:LLCCORRECTABLE_DATA_ERROR)','LLCERROR(mcacod:0x111adesc:CacheErrors(Filtered):RD.G.L2)(mscod:0x7desc:LLCCORRECTABLE_DATA_ERROR)','LLCERROR(mcacod:0x111adesc:CacheErrors(Filtered):RD.G.L2)(mscod:0x7desc:LLCCORRECTABLE_DATA_ERROR)','LLCERROR(mcacod:0x111adesc:CacheErrors(Filtered):RD.G.L2)(mscod:0x7desc:LLCCORRECTABLE_DATA_ERROR)','LLCERROR(mcacod:0x111adesc:CacheErrors(Filtered):RD.G.L2)(mscod:0x7desc:LLCCORRECTABLE_DATA_ERROR)','LLCERROR(mcacod:0x111adesc:CacheErrors(Filtered):RD.G.L2)(mscod:0x7desc:LLCCORRECTABLE_DATA_ERROR)','LLCERROR(mcacod:0x111adesc:CacheErrors(Filtered):RD.G.L2)(mscod:0x7desc:LLCCORRECTABLE_DATA_ERROR)','LLCERROR(mcacod:0x111adesc:CacheErrors(Filtered):RD.G.L2)(mscod:0x7desc:LLCCORRECTABLE_DATA_ERROR)','LLCERROR(mcacod:0x111adesc:CacheErrors(Filtered):RD.G.L2)(mscod:0x7desc:LLCCORRECTABLE_DATA_ERROR)','LLCERROR(mcacod:0x111adesc:CacheErrors(Filtered):RD.G.L2)(mscod:0x7desc:LLCCORRECTABLE_DATA_ERROR)','LLCERROR(mcacod:0x111adesc:CacheErrors(Filtered):RD.G.L2)(mscod:0x7desc:LLCCORRECTABLE_DATA_ERROR)','LLCERROR(mcacod:0x111adesc:CacheErrors(Filtered):RD.G.L2)(mscod:0x7desc:LLCCORRECTABLE_DATA_ERROR)','LLCERROR(mcacod:0x111adesc:CacheErrors(Filtered):RD.G.L2)(mscod:0x7desc:LLCCORRECTABLE_DATA_ERROR)','LLCERROR(mcacod:0x111adesc:CacheErrors(Filtered):RD.G.L2)(mscod:0x7desc:LLCCORRECTABLE_DATA_ERROR)','LLCERROR(mcacod:0x111adesc:CacheErrors(Filtered):RD.G.L2)(mscod:0x7desc:LLCCORRECTABLE_DATA_ERROR)','LLCERROR(mcacod:0x111adesc:CacheErrors(Filtered):RD.G.L2)(mscod:0x7desc:LLCCORRECTABLE_DATA_ERROR)','LLCERROR(mcacod:0x111adesc:CacheErrors(Filtered):RD.G.L2)(mscod:0x7desc:LLCCORRECTABLE_DATA_ERROR)','LLCERROR(mcacod:0x111adesc:CacheErrors(Filtered):RD.G.L2)(mscod:0x7desc:LLCCORRECTABLE_DATA_ERROR)','LLCERROR(mcacod:0x111adesc:CacheErrors(Filtered):RD.G.L2)(mscod:0x7desc:LLCCORRECTABLE_DATA_ERROR)','LLCERROR(mcacod:0x111adesc:CacheErrors(Filtered):RD.G.L2)(mscod:0x7desc:LLCCORRECTABLE_DATA_ERROR)','LLCERROR(mcacod:0x111adesc:CacheErrors(Filtered):RD.G.L2)(mscod:0x7desc:LLCCORRECTABLE_DATA_ERROR)','LLCERROR(mcacod:0x111adesc:CacheErrors(Filtered):RD.G.L2)(mscod:0x7desc:LLCCORRECTABLE_DATA_ERROR)','LLCERROR(mcacod:0x111adesc:CacheErrors(Filtered):RD.G.L2)(mscod:0x7desc:LLCCORRECTABLE_DATA_ERROR)','LLCERROR(mcacod:0x111adesc:CacheErrors(Filtered):RD.G.L2)(mscod:0x7desc:LLCCORRECTABLE_DATA_ERROR)','LLCERROR(mcacod:0x111adesc:CacheErrors(Filtered):RD.G.L2)(mscod:0x7desc:LLCCORRECTABLE_DATA_ERROR)','LLCERROR(mcacod:0x111adesc:CacheErrors(Filtered):RD.G.L2)(mscod:0x7desc:LLCCORRECTABLE_DATA_ERROR)','LLCERROR(mcacod:0x111adesc:CacheErrors(Filtered):RD.G.L2)(mscod:0x7desc:LLCCORRECTABLE_DATA_ERROR)','LLCERROR(mcacod:0x111adesc:CacheErrors(Filtered):RD.G.L2)(mscod:0x7desc:LLCCORRECTABLE_DATA_ERROR)','LLCERROR(mcacod:0x111adesc:CacheErrors(Filtered):RD.G.L2)(mscod:0x7desc:LLCCORRECTABLE_DATA_ERROR)','LLCERROR(mcacod:0x111adesc:CacheErrors(Filtered):RD.G.L2)(mscod:0x7desc:LLCCORRECTABLE_DATA_ERROR)','LLCERROR(mcacod:0x111adesc:CacheErrors(Filtered):RD.G.L2)(mscod:0x7desc:LLCCORRECTABLE_DATA_ERROR)','MSEERROR(mcacod:0x444desc:Correctederrorinoneofthekeyarrays)(mscod:0xadesc:KEYRDCORECC)','MSEERROR(mcacod:0x444desc:Correctederrorinoneofthekeyarrays)(mscod:0xadesc:KEYRDCORECC)','MSEERROR(mcacod:0x444desc:Correctederrorinoneofthekeyarrays)(mscod:0xadesc:KEYRDCORECC)','MSEERROR(mcacod:0x444desc:Correctederrorinoneofthekeyarrays)(mscod:0xadesc:KEYRDCORECC)']['uncersts_msm.received_an_unsupported_request:OOBMSMrecievedanunsupportedrequest','corerrsts_msm.advisory_non_fatal_error_status','uncersts_oob.received_an_unsupported_request','corerrsts_oob.advisory_non_fatal_error_status','msm_global_status_ctrl_reg.pcode_err:PCI_ERRloggedandoccurredgoingtoPUNIT','msm_global_status_ctrl_reg.peci_err:PCI_ERRloggedandsent(maybe)forPECI','msm_global_status_ctrl_reg.msm_pmsb_err:ErroronPMSB(PCI_ERRloggedforPMSB)']",1,,,Concurrency
b20b20ce,"['corerrsts_oob.advisory_non_fatal_error_status','corerrsts_msm.advisory_non_fatal_error_status','corerrsts_oob.advisory_non_fatal_error_status','msm_global_status_ctrl_reg.pcode_err:PCI_ERRloggedandoccurredgoingtoPUNIT','msm_global_status_ctrl_reg.peci_err:PCI_ERRloggedandsent(maybe)forPECI','msm_global_status_ctrl_reg.msm_pmsb_err:ErroronPMSB(PCI_ERRloggedforPMSB)']",1,,,Concurrency
6c8084a9,"['corerrsts_oob.advisory_non_fatal_error_status','corerrsts_msm.advisory_non_fatal_error_status','corerrsts_oob.advisory_non_fatal_error_status','msm_global_status_ctrl_reg.pcode_err:PCI_ERRloggedandoccurredgoingtoPUNIT','msm_global_status_ctrl_reg.peci_err:PCI_ERRloggedandsent(maybe)forPECI','msm_global_status_ctrl_reg.msm_pmsb_err:ErroronPMSB(PCI_ERRloggedforPMSB)']",5,https://hsdes.intel.com/appstore/article/#/16026218305,https://axon.intel.com/app/view/975d0a6a-4c24-4cf5-9abd-e1a1298587a2,Concurrency
d983d07c,"['corerrsts_oob.advisory_non_fatal_error_status','corerrsts_msm.advisory_non_fatal_error_status','corerrsts_oob.advisory_non_fatal_error_status','msm_global_status_ctrl_reg.pcode_err:PCI_ERRloggedandoccurredgoingtoPUNIT','msm_global_status_ctrl_reg.peci_err:PCI_ERRloggedandsent(maybe)forPECI','msm_global_status_ctrl_reg.msm_pmsb_err:ErroronPMSB(PCI_ERRloggedforPMSB)']",5,,,Concurrency
10aaeef7,"['LLCERROR(mcacod:0x111adesc:CacheErrors(Filtered):RD.G.L2)(mscod:0x7desc:LLCCORRECTABLE_DATA_ERROR)','LLCERROR(mcacod:0x111adesc:CacheErrors(Filtered):RD.G.L2)(mscod:0x7desc:LLCCORRECTABLE_DATA_ERROR)','LLCERROR(mcacod:0x111adesc:CacheErrors(Filtered):RD.G.L2)(mscod:0x7desc:LLCCORRECTABLE_DATA_ERROR)','LLCERROR(mcacod:0x111adesc:CacheErrors(Filtered):RD.G.L2)(mscod:0x7desc:LLCCORRECTABLE_DATA_ERROR)','LLCERROR(mcacod:0x111adesc:CacheErrors(Filtered):RD.G.L2)(mscod:0x7desc:LLCCORRECTABLE_DATA_ERROR)','LLCERROR(mcacod:0x111adesc:CacheErrors(Filtered):RD.G.L2)(mscod:0x7desc:LLCCORRECTABLE_DATA_ERROR)','LLCERROR(mcacod:0x111adesc:CacheErrors(Filtered):RD.G.L2)(mscod:0x7desc:LLCCORRECTABLE_DATA_ERROR)','LLCERROR(mcacod:0x111adesc:CacheErrors(Filtered):RD.G.L2)(mscod:0x7desc:LLCCORRECTABLE_DATA_ERROR)','LLCERROR(mcacod:0x111adesc:CacheErrors(Filtered):RD.G.L2)(mscod:0x7desc:LLCCORRECTABLE_DATA_ERROR)','LLCERROR(mcacod:0x111adesc:CacheErrors(Filtered):RD.G.L2)(mscod:0x7desc:LLCCORRECTABLE_DATA_ERROR)','LLCERROR(mcacod:0x111adesc:CacheErrors(Filtered):RD.G.L2)(mscod:0x7desc:LLCCORRECTABLE_DATA_ERROR)','LLCERROR(mcacod:0x111adesc:CacheErrors(Filtered):RD.G.L2)(mscod:0x7desc:LLCCORRECTABLE_DATA_ERROR)','LLCERROR(mcacod:0x111adesc:CacheErrors(Filtered):RD.G.L2)(mscod:0x7desc:LLCCORRECTABLE_DATA_ERROR)','LLCERROR(mcacod:0x111adesc:CacheErrors(Filtered):RD.G.L2)(mscod:0x7desc:LLCCORRECTABLE_DATA_ERROR)','LLCERROR(mcacod:0x111adesc:CacheErrors(Filtered):RD.G.L2)(mscod:0x7desc:LLCCORRECTABLE_DATA_ERROR)','LLCERROR(mcacod:0x111adesc:CacheErrors(Filtered):RD.G.L2)(mscod:0x7desc:LLCCORRECTABLE_DATA_ERROR)','LLCERROR(mcacod:0x111adesc:CacheErrors(Filtered):RD.G.L2)(mscod:0x7desc:LLCCORRECTABLE_DATA_ERROR)','LLCERROR(mcacod:0x111adesc:CacheErrors(Filtered):RD.G.L2)(mscod:0x7desc:LLCCORRECTABLE_DATA_ERROR)','LLCERROR(mcacod:0x111adesc:CacheErrors(Filtered):RD.G.L2)(mscod:0x7desc:LLCCORRECTABLE_DATA_ERROR)','LLCERROR(mcacod:0x111adesc:CacheErrors(Filtered):RD.G.L2)(mscod:0x7desc:LLCCORRECTABLE_DATA_ERROR)','LLCERROR(mcacod:0x111adesc:CacheErrors(Filtered):RD.G.L2)(mscod:0x7desc:LLCCORRECTABLE_DATA_ERROR)','LLCERROR(mcacod:0x111adesc:CacheErrors(Filtered):RD.G.L2)(mscod:0x7desc:LLCCORRECTABLE_DATA_ERROR)','LLCERROR(mcacod:0x111adesc:CacheErrors(Filtered):RD.G.L2)(mscod:0x7desc:LLCCORRECTABLE_DATA_ERROR)','LLCERROR(mcacod:0x111adesc:CacheErrors(Filtered):RD.G.L2)(mscod:0x7desc:LLCCORRECTABLE_DATA_ERROR)','LLCERROR(mcacod:0x111adesc:CacheErrors(Filtered):RD.G.L2)(mscod:0x7desc:LLCCORRECTABLE_DATA_ERROR)','LLCERROR(mcacod:0x111adesc:CacheErrors(Filtered):RD.G.L2)(mscod:0x7desc:LLCCORRECTABLE_DATA_ERROR)','LLCERROR(mcacod:0x111adesc:CacheErrors(Filtered):RD.G.L2)(mscod:0x7desc:LLCCORRECTABLE_DATA_ERROR)','LLCERROR(mcacod:0x111adesc:CacheErrors(Filtered):RD.G.L2)(mscod:0x7desc:LLCCORRECTABLE_DATA_ERROR)','LLCERROR(mcacod:0x111adesc:CacheErrors(Filtered):RD.G.L2)(mscod:0x7desc:LLCCORRECTABLE_DATA_ERROR)','LLCERROR(mcacod:0x111adesc:CacheErrors(Filtered):RD.G.L2)(mscod:0x7desc:LLCCORRECTABLE_DATA_ERROR)','LLCERROR(mcacod:0x111adesc:CacheErrors(Filtered):RD.G.L2)(mscod:0x7desc:LLCCORRECTABLE_DATA_ERROR)','LLCERROR(mcacod:0x111adesc:CacheErrors(Filtered):RD.G.L2)(mscod:0x7desc:LLCCORRECTABLE_DATA_ERROR)','LLCERROR(mcacod:0x111adesc:CacheErrors(Filtered):RD.G.L2)(mscod:0x7desc:LLCCORRECTABLE_DATA_ERROR)','LLCERROR(mcacod:0x111adesc:CacheErrors(Filtered):RD.G.L2)(mscod:0x7desc:LLCCORRECTABLE_DATA_ERROR)','LLCERROR(mcacod:0x111adesc:CacheErrors(Filtered):RD.G.L2)(mscod:0x7desc:LLCCORRECTABLE_DATA_ERROR)','LLCERROR(mcacod:0x111adesc:CacheErrors(Filtered):RD.G.L2)(mscod:0x7desc:LLCCORRECTABLE_DATA_ERROR)','MSEERROR(mcacod:0x444desc:Correctederrorinoneofthekeyarrays)(mscod:0xadesc:KEYRDCORECC)','MSEERROR(mcacod:0x444desc:Correctederrorinoneofthekeyarrays)(mscod:0xadesc:KEYRDCORECC)','MSEERROR(mcacod:0x444desc:Correctederrorinoneofthekeyarrays)(mscod:0xadesc:KEYRDCORECC)','MSEERROR(mcacod:0x444desc:Correctederrorinoneofthekeyarrays)(mscod:0xadesc:KEYRDCORECC)']['uncersts_msm.received_an_unsupported_request:OOBMSMrecievedanunsupportedrequest','corerrsts_msm.advisory_non_fatal_error_status','uncersts_oob.received_an_unsupported_request','corerrsts_oob.advisory_non_fatal_error_status','msm_global_status_ctrl_reg.pcode_err:PCI_ERRloggedandoccurredgoingtoPUNIT','msm_global_status_ctrl_reg.peci_err:PCI_ERRloggedandsent(maybe)forPECI','msm_global_status_ctrl_reg.msm_pmsb_err:ErroronPMSB(PCI_ERRloggedforPMSB)']",5,,,Concurrency
cb43bedf,"['corerrsts_oob.advisory_non_fatal_error_status','corerrsts_msm.advisory_non_fatal_error_status','corerrsts_oob.advisory_non_fatal_error_status','msm_global_status_ctrl_reg.pcode_err:PCI_ERRloggedandoccurredgoingtoPUNIT','msm_global_status_ctrl_reg.peci_err:PCI_ERRloggedandsent(maybe)forPECI','msm_global_status_ctrl_reg.msm_pmsb_err:ErroronPMSB(PCI_ERRloggedforPMSB)']",5,,,PM
3a925455,"['corerrsts_oob.advisory_non_fatal_error_status','corerrsts_msm.advisory_non_fatal_error_status','corerrsts_oob.advisory_non_fatal_error_status','msm_global_status_ctrl_reg.pcode_err:PCI_ERRloggedandoccurredgoingtoPUNIT','msm_global_status_ctrl_reg.peci_err:PCI_ERRloggedandsent(maybe)forPECI','msm_global_status_ctrl_reg.msm_pmsb_err:ErroronPMSB(PCI_ERRloggedforPMSB)']",7,,,PM
eb0a6eb6,"['corerrsts_oob.advisory_non_fatal_error_status','corerrsts_msm.advisory_non_fatal_error_status','corerrsts_oob.advisory_non_fatal_error_status']",5,,,Memory
9807f1fa,"['corerrsts_oob.advisory_non_fatal_error_status','corerrsts_msm.advisory_non_fatal_error_status','corerrsts_oob.advisory_non_fatal_error_status','msm_global_status_ctrl_reg.pcode_err:PCI_ERRloggedandoccurredgoingtoPUNIT','msm_global_status_ctrl_reg.peci_err:PCI_ERRloggedandsent(maybe)forPECI','msm_global_status_ctrl_reg.msm_pmsb_err:ErroronPMSB(PCI_ERRloggedforPMSB)']",7,,,Memory
67dfde41,"['corerrsts_oob.advisory_non_fatal_error_status','msm_corecrashlog_ctrl.haderror:CrashlogcollectionflowforCoreCrashlogrecordhadanerror','msm_global_status_ctrl_reg.global_viral:GlobalViralCrashlogTriggeralongwithIERRassertionfromPUNIT','msm_global_status_ctrl_reg.crashlog_err:erroroccurredduringtheautomatedCrashLogflow','msm_global_status_ctrl_reg.general_mca:oobmsmsawthatCPUhasloggedanMCA','msm_global_status_ctrl_reg.ierr:oobmsmsawthatCPUhasloggedanierr','corerrsts_msm.advisory_non_fatal_error_status','corerrsts_oob.advisory_non_fatal_error_status','msm_global_status_ctrl_reg.global_viral:GlobalViralCrashlogTriggeralongwithIERRassertionfromPUNIT','msm_global_status_ctrl_reg.general_mca:oobmsmsawthatCPUhasloggedanMCA','msm_global_status_ctrl_reg.ierr:oobmsmsawthatCPUhasloggedanierr']",7,,,CI_GNR_D_DF
93360724,"['corerrsts_oob.advisory_non_fatal_error_status','corerrsts_msm.advisory_non_fatal_error_status','corerrsts_oob.advisory_non_fatal_error_status']",7,,,Reset
5c97ba28,"['corerrsts_oob.advisory_non_fatal_error_status','corerrsts_msm.advisory_non_fatal_error_status','corerrsts_oob.advisory_non_fatal_error_status','msm_global_status_ctrl_reg.pcode_err:PCI_ERRloggedandoccurredgoingtoPUNIT','msm_global_status_ctrl_reg.peci_err:PCI_ERRloggedandsent(maybe)forPECI','msm_global_status_ctrl_reg.msm_pmsb_err:ErroronPMSB(PCI_ERRloggedforPMSB)']",5,,,Reset
8f76a514,"['corerrsts_oob.advisory_non_fatal_error_status','corerrsts_msm.advisory_non_fatal_error_status','corerrsts_oob.advisory_non_fatal_error_status']",5,,,Reset
8836b877,"['corerrsts_oob.advisory_non_fatal_error_status','corerrsts_msm.advisory_non_fatal_error_status','corerrsts_oob.advisory_non_fatal_error_status','msm_global_status_ctrl_reg.pcode_err:PCI_ERRloggedandoccurredgoingtoPUNIT','msm_global_status_ctrl_reg.peci_err:PCI_ERRloggedandsent(maybe)forPECI','msm_global_status_ctrl_reg.msm_pmsb_err:ErroronPMSB(PCI_ERRloggedforPMSB)']",7,,,Reset
79e04f38,"['corerrsts_oob.advisory_non_fatal_error_status','corerrsts_msm.advisory_non_fatal_error_status','corerrsts_oob.advisory_non_fatal_error_status','msm_global_status_ctrl_reg.pcode_err:PCI_ERRloggedandoccurredgoingtoPUNIT','msm_global_status_ctrl_reg.peci_err:PCI_ERRloggedandsent(maybe)forPECI','msm_global_status_ctrl_reg.msm_pmsb_err:ErroronPMSB(PCI_ERRloggedforPMSB)']",5,,,Reset
eb0c5d4f,"['corerrsts_oob.advisory_non_fatal_error_status','corerrsts_msm.advisory_non_fatal_error_status','corerrsts_oob.advisory_non_fatal_error_status','msm_global_status_ctrl_reg.pcode_err:PCI_ERRloggedandoccurredgoingtoPUNIT','msm_global_status_ctrl_reg.peci_err:PCI_ERRloggedandsent(maybe)forPECI','msm_global_status_ctrl_reg.msm_pmsb_err:ErroronPMSB(PCI_ERRloggedforPMSB)']",7,,,Reset
e9b1aa04,"['corerrsts_oob.advisory_non_fatal_error_status','corerrsts_msm.advisory_non_fatal_error_status','corerrsts_oob.advisory_non_fatal_error_status']",5,,,PM
8a29cfc5,"['corerrsts_oob.advisory_non_fatal_error_status','corerrsts_msm.advisory_non_fatal_error_status','corerrsts_oob.advisory_non_fatal_error_status']",7,,,PM
f0d75afc,"['corerrsts_oob.advisory_non_fatal_error_status','corerrsts_msm.advisory_non_fatal_error_status','corerrsts_oob.advisory_non_fatal_error_status']",5,,,PM
85ce176d,"['corerrsts_oob.advisory_non_fatal_error_status','corerrsts_msm.advisory_non_fatal_error_status','corerrsts_oob.advisory_non_fatal_error_status']",5,,,PM
b79cf847,"['corerrsts_oob.advisory_non_fatal_error_status','corerrsts_msm.advisory_non_fatal_error_status','corerrsts_oob.advisory_non_fatal_error_status']",5,,,PM
9fb6a148,"['corerrsts_oob.advisory_non_fatal_error_status','corerrsts_msm.advisory_non_fatal_error_status','corerrsts_oob.advisory_non_fatal_error_status','msm_global_status_ctrl_reg.pcode_err:PCI_ERRloggedandoccurredgoingtoPUNIT','msm_global_status_ctrl_reg.peci_err:PCI_ERRloggedandsent(maybe)forPECI','msm_global_status_ctrl_reg.msm_pmsb_err:ErroronPMSB(PCI_ERRloggedforPMSB)']",5,,,PM
b6a8006e,"['corerrsts_oob.advisory_non_fatal_error_status','corerrsts_msm.advisory_non_fatal_error_status','corerrsts_oob.advisory_non_fatal_error_status','msm_global_status_ctrl_reg.pcode_err:PCI_ERRloggedandoccurredgoingtoPUNIT','msm_global_status_ctrl_reg.peci_err:PCI_ERRloggedandsent(maybe)forPECI','msm_global_status_ctrl_reg.msm_pmsb_err:ErroronPMSB(PCI_ERRloggedforPMSB)']",5,,,PM
